id	is_series	dir_name	series_num	slug	proposed_path	reasoning
dfc114f133580ee85686	True	haskell	2	io-monad-answers	haskell/02-io-monad-answers.md	The article title starts with '【解答例】' (Example Answers) and explicitly links back to the original 'Haskell IOモナド 超入門' guide, which fits the guidelines for a series. The content focuses on Haskell programming.
e275c4443a9338c8fda5	False	ai	0	chatgpt-quaternions	ai/20221205-chatgpt-quaternions.md	The article is a standalone report on experimenting with ChatGPT's ability to implement mathematical functions (vectors and quaternions) in JavaScript. It does not follow any series patterns.
e27866ce51c6b9a0f605	False	ai	0	mcp-function-calling	ai/20241130-mcp-function-calling.md	The article discusses the conceptual differences between Function Calling and the Model Context Protocol (MCP) within the context of LLMs, which belongs to the 'ai' category. There is no indication that this is part of a numbered series or a linked collection of articles.
e2d75ade7836aa1cdd9e	False	web	0	chrome-download-limit	web/20231206-chrome-download-limit.md	The article describes a specific technical implementation for controlling concurrent downloads in a Chrome extension. It is a standalone technical tip and does not exhibit any signs of being part of a numbered series or a larger collection of related articles.
e43e8ce0b1a2cadee2a3	True	retro	3	vax-machine-language	retro/03-vax-machine-language.md	The article explicitly mentions sister articles for PDP-11 and 8086 as part of an introduction to machine language series. Given the focus on old architectures, it fits into the 'retro' category.
e4c7ca9fdd8789a4ec7b	False	fsharp	0	mimic-python-name	fsharp/20161219-mimic-python-name.md	The article provides a specific technical tip on how to simulate Python's __name__ check in F# scripts. It does not contain markers of a series (like numbering or link lists).
e5365885fb53c015630c	False	haskell	0	generator-monad	haskell/20200211-generator-monad.md	The article is a standalone exploration of implementing Monad concepts (from Haskell) using JavaScript generators. Although it references a Python version of the same experiment, it does not follow the structural criteria for a series.
e7364e1b2593f24427a5	True	math	3	quaternion-representation-matrix	math/03-quaternion-representation-matrix.md	The article explicitly states 'シリーズの記事です' (This is an article in a series) and lists itself as the third item in a numbered sequence of articles about complex numbers and quaternions. The content focuses on mathematics (linear algebra/quaternions).
e75fa610f24a3350b260	False	math	0	mathjs-matrix	math/20221027-mathjs-matrix.md	The article is a standalone guide on how to perform matrix calculations using the Math.js library in JavaScript/Deno. There are no indications of it being part of a series (e.g., no numbering or links to other parts).
e8091f6ac72491ad45a6	True	wiktionary	1	efficient-processing	wiktionary/01-efficient-processing.md	The article explicitly states 'シリーズの記事です' (This is part of a series) and provides a numbered list of related articles. The topic focuses on processing Wiktionary dump data, making 'wiktionary' the most appropriate directory.
e82ed28c79e2d8b3c061	False	web	0	list-comprehension-flatMap	web/20240106-list-comprehension-flatMap.md	The article is a standalone comparison of data flattening techniques (double loops in Python vs flatMap in JavaScript) and does not contain any indicators of being part of a series. The directory 'web' is chosen as it involves JavaScript/Node.js.
e8de755a5738f862e09f	False	fsharp	0	winrt-async-reflection	fsharp/20200623-winrt-async-reflection.md	The article is a technical tip about handling WinRT asynchronous methods using reflection in F#. While it links to another related post, it does not follow the patterns of a numbered series or an introductory course.
e9d65db80bfaa6adaa16	True	web	2	es6-yield-coroutine	web/02-es6-yield-coroutine.md	The article title ends with '(2)' and explicitly mentions that it is a sequel to another article ('この記事は以下の続編です'), confirming it belongs to a series. The topic is JavaScript/ECMAScript, which falls under the 'web' directory.
ecb9ea901e4026a925ee	False	sapi	0	unsupported-languages	sapi/20200516-unsupported-languages.md	The article focuses on a specific technique (using UPS) to make SAPI handle unsupported languages. While it references another related post, it doesn't follow the structural patterns of a series (like numbering or an introductory list), making it a standalone technical guide.
ee5afe4f088f0a1fc8c2	True	haskell	0	state-monad-infix	haskell/00-state-monad-infix.md	The article explicitly states it is a '番外編' (extra/side story) of the 'Haskell 超入門' series and links to several other articles within that same series.
efc236112abc6db94fbd	False	fsharp	0	file-dnd-gui	fsharp/20161231-file-dnd-gui.md	The article is a standalone template for implementing file drag-and-drop in F# using Windows Forms and WPF. It does not show any signs of being part of a series.
efdf0ae04a24bc1b7623	True	opengl	2	opengl-gears	opengl/02-opengl-gears.md	The author explicitly states 'シリーズの記事です' (This is part of a series) and provides a list where this article is the second entry.
f0942fda82fefcbbdb03	False	ai	0	stable-diffusion-cpp	ai/20241113-stable-diffusion-cpp.md	The article is a standalone introduction and usage guide for the stable-diffusion.cpp library. It does not follow any numbering or patterns indicating it is part of a series.
f2c1365b792aa6046a49	True	haskell	0	function-composition	haskell/00-function-composition.md	The article explicitly mentions it is a spin-off (番外編) of the 'Haskell 超入門' series. The content focuses on mechanical transformations of function composition in Haskell.
f48a93f8e769e2cf5dec	False	pdf	0	pdf-check	pdf/20170714-pdf-check.md	The article provides a standalone technical tip on how to verify the integrity of a PDF file by checking its footer structure. There are no indicators (numbers or links) that it is part of a series.
f54302058149d07da592	True	math	3	hodge-dual-bubble-sort	math/03-hodge-dual-bubble-sort.md	The article explicitly states it is part of a series ('シリーズの記事です') and lists itself as the third item in a sequence of related mathematical topics. The content focuses on exterior algebra and Clifford algebra, making 'math' the appropriate directory.
f557b199557fc3a6648a	False	env	0	makefile-macros	env/20200514-makefile-macros.md	The article is a short technical memo comparing Makefile macros to JavaScript's lambda expressions. It does not contain any numbering or indicators of being part of a series. It belongs in 'env' as it discusses build automation tools (Makefile).
f59b6804167717f8f2d6	False	web	0	simple-http-server	web/20230213-simple-http-server.md	The article is a standalone tutorial on creating a basic HTTP server using TcpListener in F#. It does not exhibit any patterns of being part of a series.
f65814b1e91d48ec8d12	True	haskell	2	haskell-parsing	haskell/02-haskell-parsing.md	The article is titled '【解答例】Haskell 構文解析 超入門', which matches the guideline for a series pair ('〜超入門' and its corresponding answer examples). It provides solutions to problems posed in a previous introductory article. The directory is 'haskell' based on the language used and tags.
f7625cc56a57e2d245ea	False	ai	0	roo-code-vs-copilot	ai/20250422-roo-code-vs-copilot.md	The article is a comparison and experience report on using Roo Code versus GitHub Copilot for a specific API migration task. It lacks numbering or structural markers of a series.
f7ec381f5bac184e0b24	True	sqlite	4	mono-data-sqlite-dapper	sqlite/04-mono-data-sqlite-dapper.md	The article explicitly states 'シリーズの記事です' (This is a series of articles) and lists this specific post as the fourth entry in that sequence. The content focuses on using Dapper with Mono.Data.Sqlite.
f825dc54a5f6fb2a72dc	True	haskell	2	exception-handling	haskell/02-exception-handling.md	The article is explicitly labeled as 'Answer Examples' (【解答例】) for a corresponding tutorial 'Haskell 例外処理 超入門', which fits the series criteria provided in the guidelines.
f86f2f7ad68cfff1b399	True	cpp	2	parser-combinators-2	cpp/02-parser-combinators-2.md	The title explicitly includes '2' and the content identifies it as a sequel to 'C++11 パーサコンビネータ 超入門', fitting the series criteria.
fafe77f9a5ff2f9651ba	True	math	4	clifford-algebra-pauli-matrices	math/04-clifford-algebra-pauli-matrices.md	The article explicitly states it is part of a series ('シリーズの記事です') and lists itself as the fourth item in that sequence. The content focuses on Clifford Algebra and Pauli matrices, which falls under the 'math' category.
fe978f1bd2d52760419d	True	haskell	2	state-monads	haskell/02-state-monads.md	The title indicates this is an 'example answer' (【解答例】) for a corresponding 'super introduction' (〜超入門) article, which meets the criteria for a series. The content focuses on Haskell state monads.
ff746903680ae8d0d7ce	False	fsharp	0	fsharp-intro	fsharp/20170104-fsharp-intro.md	The article is an introductory guide to F# comparing it with other languages. While it mentions 'sister articles' and related setup guides, these are complementary resources rather than sequential parts of a single series.
ff9cf324f18234cabd82	False	sapi	0	ssml-codes	sapi/20200515-ssml-codes.md	The article is a reference table mapping SSML language/region codes to SAPI voices. It functions as a standalone utility guide rather than part of a numbered or themed series.
